bhsa_node,lxx,lxx_tense,lxx_voice,lxx_mood,lxx_person,lxx_number,lxx_verse,lxx_tm
243232,εὐλογημένος,perfect,middle,ptcp,,sg,JER 17:7,perfect ptcp
243247,εὐθηνοῦν,present,active,ptcp,,sg,JER 17:8,present ptcp
243289,ἐτάζων,present,active,ptcp,,sg,JER 17:10,present ptcp
243291,δοκιμάζων,present,active,ptcp,,sg,JER 17:10,present ptcp
243308,ποιῶν,present,active,ptcp,,sg,JER 17:11,present ptcp
243361,λέγουσι,present,active,indc,3,pl,JER 17:15,present indc
243459,εἰσπορευόμενοι,present,middle,ptcp,,pl,JER 17:20,present ptcp
243576,καθήμενοι,present,middle,ptcp,,pl,JER 17:25,present ptcp
243580,ἐπιβεβηκότες,perfect,active,ptcp,,pl,JER 17:25,perfect ptcp
243629,φέροντες,present,active,ptcp,,pl,JER 17:26,present ptcp
243709,ἐποίει,imperfect,active,indc,3,sg,JER 18:3,imperfect indc
243720,ἐποίει,imperfect,active,indc,3,sg,JER 18:4,imperfect indc
243867,πλάσσω,present,active,indc,1,sg,JER 18:11,present indc
243871,λογίζομαι,present,middle,indc,1,sg,JER 18:11,present indc
243888,ἀνδριούμεθα,future,middle,indc,1,pl,JER 18:12,future indc
243949,,,,,,,,
243958,διαπορευόμενοι,present,middle,ptcp,,pl,JER 18:16,present ptcp
244117,,,,,,,,
244180,ἐπάγω,present,active,indc,1,sg,JER 19:3,present indc
244189,ἀκούοντος,present,active,ptcp,,sg,JER 19:3,present ptcp
244257,ἔρχονται,present,middle,indc,3,pl,JER 19:6,present indc
244332,παραπορευόμενος,present,middle,ptcp,,sg,JER 19:8,present ptcp
244375,ἐκπορευομένων,present,middle,ptcp,,pl,JER 19:10,present ptcp
244505,ἐπάγω,present,active,indc,1,sg,JER 19:15,present indc
244547,προφητεύοντος,present,active,ptcp,,sg,JER 20:1,present ptcp
244607,δίδωμί,present,active,indc,1,sg,JER 20:4,present indc
244622,ὄψονται,future,middle,indc,3,pl,JER 20:4,future indc
244718,μυκτηριζόμενος,present,passsive,ptcp,,sg,JER 20:7,present ptcp
244759,φλέγον,present,active,ptcp,,sg,JER 20:9,present ptcp
244781,τηρήσατε,aorist,active,impv,2,pl,JER 20:10,aorist impv
244819,συνίων,present,active,ptcp,,sg,JER 20:12,present ptcp
244845,,,,,,,,
244857,,,,,,,,
244858,,,,,,,,
244965,ἐφέστηκεν,perfect,active,indc,3,sg,JER 21:2,perfect indc
244992,μεταστρέφω,present,active,indc,1,sg,JER 21:4,present indc
245002,πολεμεῖτε,present,active,indc,2,pl,JER 21:4,present indc
245012,συγκεκλεικότας,perfect,active,ptcp,,pl,JER 21:4,perfect ptcp
245089,καταλειφθέντα,aorist,passsive,ptcp,,sg,JER 21:7,aorist ptcp
245144,δέδωκα,perfect,active,indc,1,sg,JER 21:8,perfect indc
245157,καθήμενος,present,middle,ptcp,,sg,JER 21:9,present ptcp
245177,,,,,,,,
245184,συγκεκλεικότας,perfect,active,ptcp,,pl,JER 21:9,perfect ptcp
245254,σβέσων,future,active,ptcp,,sg,JER 21:12,future ptcp
245270,λέγοντας,present,active,ptcp,,pl,JER 21:13,present ptcp
245319,καθήμενος,present,middle,ptcp,,sg,JER 22:2,present ptcp
245329,εἰσπορευόμενοι,present,middle,ptcp,,pl,JER 22:2,present ptcp
245385,καθήμενοι,present,middle,ptcp,,pl,JER 22:4,present ptcp
245390,ἐπιβεβηκότες,perfect,active,ptcp,,pl,JER 22:4,perfect ptcp
245536,βασιλεύοντα,present,active,ptcp,,sg,JER 22:11,present ptcp
245569,οἰκοδομῶν,present,active,ptcp,,sg,JER 22:13,present ptcp
245589,,,,,,,,
245602,ἐξυλωμένα,perfect,passsive,ptcp,,pl,JER 22:14,perfect ptcp
245615,παροξύνῃ,present,middle,indc,2,sg,JER 22:15,present indc
245764,κατοικοῦσα,present,active,ptcp,,sg,JER 22:23,present ptcp
245768,ἐννοσσεύουσα,present,active,ptcp,,sg,JER 22:23,present ptcp
245852,εὔχονται,present,middle,indc,3,pl,JER 22:27,present indc
245915,καθήμενος,present,middle,ptcp,,sg,JER 22:30,present ptcp
245920,ἄρχων,present,active,ptcp,,sg,JER 22:30,present ptcp
245926,διασκορπίζοντες,present,active,ptcp,,pl,JER 23:1,present ptcp
245928,ἀπολλύοντες,present,active,ptcp,,pl,JER 23:1,present ptcp
245944,ποιμαίνοντας,present,active,ptcp,,pl,JER 23:2,present ptcp
245958,ἐκδικῶ,future,active,indc,1,sg,JER 23:2,future indc
246008,ἔρχονται,present,middle,indc,3,pl,JER 23:5,present indc
246049,,,,,,,,
246234,ψωμιῶ,future,active,indc,1,sg,JER 23:15,future indc
246263,,,,,,,,
246265,ματαιοῦσιν,present,active,indc,3,pl,JER 23:16,present indc
246275,λέγουσιν,present,active,indc,3,pl,JER 23:17,present indc
246319,συστρεφομένη,present,middle,ptcp,,sg,JER 23:19,present ptcp
246410,πληρῶ,future,active,indc,1,sg,JER 23:24,future indc
246420,προφητεύουσιν,present,active,indc,3,pl,JER 23:25,present indc
246444,λογιζομένων,present,middle,ptcp,,pl,JER 23:27,present ptcp
246523,ἐκβάλλοντας,present,active,ptcp,,pl,JER 23:31,present ptcp
246732,κειμένους,present,middle,ptcp,,pl,JER 24:1,present ptcp
246793,ὁρᾷς,present,active,indc,2,sg,JER 24:3,present indc
246928,ὑπολελειμμένους,perfect,middle,ptcp,,pl,JER 24:8,perfect ptcp
247175,ἀποστέλλω,present,active,indc,1,sg,JER 25:9,present indc
247366,ἀποστέλλω,present,active,indc,1,sg,JER 32:15,present indc
247381,ἀποστέλλω,present,active,indc,1,sg,JER 32:16,present indc
247529,καταλύοντας,present,active,ptcp,,pl,JER 32:24,present ptcp
247604,ἀποστέλλω,present,active,indc,1,sg,JER 32:27,present indc
247637,ἄρχομαι,present,middle,indc,1,sg,JER 32:29,present indc
247649,καλῶ,present,active,indc,1,sg,JER 32:29,present indc
247707,κρίνεται,present,middle,indc,3,sg,JER 32:31,present indc
247726,ἔρχεται,present,middle,indc,3,sg,JER 32:32,present indc
247815,ὠλέθρευσεν,aorist,active,indc,3,sg,JER 32:36,aorist indc
247882,ἐρχομένοις,present,middle,ptcp,,pl,JER 33:2,present ptcp
247915,λογίζομαι,present,middle,indc,1,sg,JER 33:3,present indc
247950,ἀποστέλλω,present,active,indc,1,sg,JER 33:5,present indc
247995,λαλοῦντος,present,active,ptcp,,sg,JER 33:7,present ptcp
248209,ἀναιρεῖτέ,present,active,indc,2,pl,JER 33:15,present indc
248216,δίδοτε,present,active,indc,2,pl,JER 33:15,present indc
248293,,,,,,,,
248355,ἐποιήσαμεν,aorist,active,indc,1,pl,JER 33:19,aorist indc
248364,προφητεύων,present,active,ptcp,,sg,JER 33:20,present ptcp
248538,ἐρχομένων,present,middle,ptcp,,pl,JER 34:3,present ptcp
248717,λεγόντων,present,active,ptcp,,pl,JER 34:9,present ptcp
248729,προφητεύουσιν,present,active,indc,3,pl,JER 34:10,present indc
248830,,,,,,,,
248842,προφητεύουσιν,present,active,indc,3,pl,JER 34:14,present indc
248851,προφητεύουσιν,present,active,indc,3,pl,JER 34:15,present indc
248867,προφητεύοντες,present,active,ptcp,,pl,JER 34:15,present ptcp
248892,προφητεύουσιν,present,active,indc,3,pl,JER 34:16,present indc
248900,ἐπιστρέψει,future,active,indc,3,sg,JER 34:16,future indc
248908,προφητεύουσιν,present,active,indc,3,pl,JER 34:16,present indc
248947,,,,,,,,
248981,,,,,,,,
249022,,,,,,,,
249115,ἀποστρέψω,future,active,indc,1,sg,JER 35:3,future indc
249152,,,,,,,,
249155,,,,,,,,
249189,ἑστηκότων,perfect,active,ptcp,,pl,JER 35:5,perfect ptcp
249233,λέγω,present,active,indc,1,sg,JER 35:7,present indc
249446,ἐξαποστέλλω,present,active,indc,1,sg,JER 35:16,present indc
249455,ἀποθανῇ,future,middle,indc,2,sg,JER 35:16,future indc
249655,ἐνυπνιάζεσθε,present,middle,indc,2,pl,JER 36:8,present indc
249660,προφητεύουσιν,present,active,indc,3,pl,JER 36:9,present indc
249705,λογιοῦμαι,future,middle,indc,1,sg,JER 36:11,future indc
249795,,,,,,,,
249805,,,,,,,,
249824,,,,,,,,
249941,,,,,,,,
249947,δίδωμι,present,active,indc,1,sg,JER 36:21,present indc
250008,,,,,,,,
250095,προφητεύσαντα,aorist,active,ptcp,,sg,JER 36:27,aorist ptcp
250174,ἐπισκέψομαι,future,middle,indc,1,sg,JER 36:32,future indc
250186,,,,,,,,
250201,ποιήσω,future,active,indc,1,sg,JER 36:32,future indc
250243,ἔρχονται,present,middle,indc,3,pl,JER 37:3,present indc
250295,ἔτεκεν,aorist,active,indc,3,sg,JER 37:6,aorist indc
250382,,,,,,,,
250439,,,,,,,,
250442,κρίνων,present,active,ptcp,,sg,JER 37:13,present ptcp
250527,ἀποστρέψω,future,active,indc,1,sg,JER 37:18,future indc
250755,ἄγω,present,active,indc,1,sg,JER 38:8,present indc
250919,ἀποκλαιομένη,present,middle,ptcp,,sg,JER 38:15,present ptcp
250967,ὀδυρομένου,present,middle,ptcp,,sg,JER 38:18,present ptcp
251126,ἔρχονται,present,middle,indc,3,pl,JER 38:27,present indc
251198,φαγόντος,aorist,active,ptcp,,sg,JER 38:30,aorist ptcp
251205,ἔρχονται,present,middle,indc,3,pl,JER 38:31,present indc
251325,,,,,,,,
251337,,,,,,,,
251399,,,,,,,,
251491,ἐχαράκωσεν,aorist,active,indc,3,sg,JER 39:2,aorist indc
251499,ἐφυλάσσετο,imperfect,middle,indc,3,sg,JER 39:2,imperfect indc
251517,προφητεύεις,present,active,indc,2,sg,JER 39:3,present indc
251524,δίδωμι,present,active,indc,1,sg,JER 39:3,present indc
251597,ἔρχεται,present,middle,indc,3,sg,JER 39:7,present indc
251741,γραφόντων,present,active,ptcp,,pl,JER 39:12,present ptcp
251752,,,,,,,,
251865,ποιῶν,present,active,ptcp,,sg,JER 39:18,present ptcp
251870,ἀποδιδοὺς,present,active,ptcp,,sg,JER 39:18,present ptcp
251895,,,,,,,,
252036,πολεμούντων,present,active,ptcp,,pl,JER 39:24,present ptcp
252054,,,,,,,,
252103,δοθεῖσα,aorist,passsive,ptcp,,sg,JER 39:28,aorist ptcp
252126,πολεμοῦντες,present,active,ptcp,,pl,JER 39:29,present ptcp
252171,ποιοῦντες,present,active,ptcp,,pl,JER 39:30,present ptcp
252182,,,,,,,,
252258,ἤκουσαν,aorist,active,indc,3,pl,JER 39:33,aorist indc
252327,λέγεις,present,active,indc,2,sg,JER 39:36,present indc
252345,συνάγω,present,active,indc,1,sg,JER 39:37,present indc
252473,ἐπάξω,future,active,indc,1,sg,JER 39:42,future indc
252481,ἐλάλησα,aorist,active,indc,1,sg,JER 39:42,aorist indc
252494,λέγεις,present,active,indc,2,sg,JER 39:43,present indc
252564,δεδεμένος,perfect,middle,ptcp,,sg,JER 40:1,perfect ptcp
252574,ποιῶν,present,active,ptcp,,sg,JER 40:2,present ptcp
252576,πλάσσων,present,active,ptcp,,sg,JER 40:2,present ptcp
252612,καθῃρημένων,perfect,middle,ptcp,,pl,JER 40:4,perfect ptcp
252620,,,,,,,,
252653,ἀνάγω,present,active,indc,1,sg,JER 40:6,present indc
252726,ποιήσω,future,active,indc,1,sg,JER 40:9,future indc
252743,ποιήσω,future,active,indc,1,sg,JER 40:9,future indc
252757,λέγετε,present,active,indc,2,pl,JER 40:10,present indc
252775,ἠρημωμέναις,perfect,middle,ptcp,,pl,JER 40:10,perfect ptcp
252810,εἰσοίσουσιν,future,active,indc,3,pl,JER 40:11,future indc
252851,κοιταζόντων,present,active,ptcp,,pl,JER 40:12,present ptcp
252889,,,,,,,,
252960,,,,,,,,
252977,,,,,,,,
252980,,,,,,,,
252983,,,,,,,,
253029,,,,,,,,
253061,,,,,,,,
253166,ἐπολέμουν,imperfect,active,indc,3,pl,JER 41:1,imperfect indc
253194,,,,,,,,
253303,ἐπολέμει,imperfect,active,indc,3,sg,JER 41:7,imperfect indc
253576,καλῶ,present,active,indc,1,sg,JER 41:17,present indc
253607,παρεληλυθότας,perfect,active,ptcp,,pl,JER 41:18,perfect ptcp
253647,,,,,,,,
253701,ἀποτρέχουσιν,present,active,indc,3,pl,JER 41:21,present indc
253705,συντάσσω,present,active,indc,1,sg,JER 41:22,present indc
253832,,,,,,,,
253895,διατρίβετε,present,active,indc,2,pl,JER 42:7,present indc
254132,φέρω,present,active,indc,1,sg,JER 42:17,present indc
254205,παρεστηκὼς,perfect,active,ptcp,,sg,JER 42:19,perfect ptcp
254283,λογίζομαι,present,middle,indc,1,sg,JER 43:3,present indc
254332,φυλάσσομαι,present,middle,indc,1,sg,JER 43:5,present indc
254370,ἐρχομένων,present,middle,ptcp,,pl,JER 43:6,present ptcp
254456,,,,,,,,
254526,ἐκάθηντο,aorist,middle,indc,3,pl,JER 43:12,aorist indc
254690,ἔγραφον,imperfect,active,indc,3,pl,JER 43:18,imperfect indc
254772,ἑστηκότων,perfect,active,ptcp,,pl,JER 43:21,perfect ptcp
254780,ἐκάθητο,aorist,middle,indc,3,sg,JER 43:22,aorist indc
254795,,,,,,,,
254845,ἀκούοντες,present,active,ptcp,,pl,JER 43:24,present ptcp
255008,καθήμενος,present,middle,ptcp,,sg,JER 43:30,present ptcp
255015,ἐρριμμένον,perfect,middle,ptcp,,sg,JER 43:30,perfect ptcp
255169,ἦλθεν,aorist,active,indc,3,sg,JER 44:4,aorist indc
255171,διῆλθεν,aorist,active,indc,3,sg,JER 44:4,aorist indc
255194,,,,,,,,
255225,ἀποστείλαντα,aorist,active,ptcp,,sg,JER 44:7,aorist ptcp
255234,ἐξελθοῦσα,aorist,active,ptcp,,sg,JER 44:7,aorist ptcp
255284,πολεμοῦντας,present,active,ptcp,,pl,JER 44:10,present ptcp
255365,φεύγεις,present,active,indc,2,sg,JER 44:13,present indc
255371,φεύγω,present,active,indc,1,sg,JER 44:14,present indc
255597,ἐλάλει,imperfect,active,indc,3,sg,JER 45:1,imperfect indc
255608,κατοικῶν,present,active,ptcp,,sg,JER 45:2,present ptcp
255627,,,,,,,,
255675,ἐκλύει,present,active,indc,3,sg,JER 45:4,present indc
255682,καταλειπομένων,present,middle,ptcp,,pl,JER 45:4,present ptcp
255708,χρησμολογεῖ,present,active,indc,2,sg,JER 45:4,present indc
255799,ἦν,imperfect,active,indc,3,sg,JER 45:7,imperfect indc
255989,ἐρωτήσω,future,active,indc,1,sg,JER 45:14,future indc
256049,,,,,,,,
256126,ἔχω,present,active,indc,1,sg,JER 45:19,present indc
256156,λέγω,present,active,indc,1,sg,JER 45:20,present indc
256166,θέλεις,present,active,indc,2,sg,JER 45:21,present indc
256187,ἐξήγοντο,imperfect,middle,indc,3,pl,JER 45:22,imperfect indc
256194,ἔλεγον,imperfect,active,indc,3,pl,JER 45:22,imperfect indc
256215,ἐξάξουσιν,future,active,indc,3,pl,JER 45:23,future indc
256294,ῥίπτω,present,active,indc,1,sg,JER 45:26,present indc
256553,,,,,,,,
256570,,,,,,,,
256693,,,,,,,,
256716,φέρω,present,active,indc,1,sg,JER 46:16,present indc
256803,,,,,,,,
256815,ἠγμένων,perfect,middle,ptcp,,pl,JER 47:1,perfect ptcp
256980,καταλειφθέντος,aorist,passsive,ptcp,,sg,JER 47:6,aorist ptcp
257094,κάθημαι,present,middle,indc,1,sg,JER 47:10,present indc
257270,συνηγμένοι,perfect,middle,ptcp,,pl,JER 47:15,perfect ptcp
257295,λέγεις,present,active,indc,2,sg,JER 47:16,present indc
257450,ἐπορεύοντο,imperfect,middle,indc,3,pl,JER 48:6,imperfect indc
257453,ἔκλαιον,imperfect,active,indc,3,pl,JER 48:6,imperfect indc
257579,καταλειφθέντα,aorist,passsive,ptcp,,sg,JER 48:10,aorist ptcp
257847,βλέπουσιν,present,active,indc,3,pl,JER 49:2,present indc
257874,προσεύξομαι,future,middle,indc,1,sg,JER 49:4,future indc
257932,ἀποστέλλομέν,present,active,indc,1,pl,JER 49:6,present indc
258070,λέγετε,present,active,indc,2,pl,JER 49:13,present indc
258157,ἔχετε,present,active,indc,2,pl,JER 49:16,present indc
258205,ἐπάγω,present,active,indc,1,sg,JER 49:17,present indc
258383,εἴπαντες,aorist,active,ptcp,,pl,JER 50:2,aorist ptcp
258388,,,,,,,,
258405,συμβάλλει,present,active,indc,3,sg,JER 50:3,present indc
258574,ἀποστέλλω,present,active,indc,1,sg,JER 50:10,present indc
258688,καθημένοις,present,middle,ptcp,,pl,JER 51:1,present ptcp
258693,καθημένοις,present,middle,ptcp,,pl,JER 51:1,present ptcp
258841,ποιεῖτε,present,active,indc,2,pl,JER 51:7,present indc
258878,εἰσήλθατε,aorist,active,indc,2,pl,JER 51:8,aorist indc
258962,ἐφίστημι,present,active,indc,1,sg,JER 51:11,present indc
259031,καθημένους,present,middle,ptcp,,pl,JER 51:13,present ptcp
259060,παροικούντων,present,active,ptcp,,pl,JER 51:14,present ptcp
259074,ἐλπίζουσιν,present,active,indc,3,pl,JER 51:14,present indc
259096,γνόντες,aorist,active,ptcp,,pl,JER 51:15,aorist ptcp
259098,θυμιῶσιν,present,active,indc,3,pl,JER 51:15,present indc
259108,,,,,,,,
259116,καθήμενοι,present,middle,ptcp,,pl,JER 51:15,present ptcp
259133,ἀκούσομέν,future,active,indc,1,pl,JER 51:16,future indc
259210,θυμιῶμεν,present,active,indc,1,pl,JER 51:19,present indc
259253,ἀποκριθεῖσιν,aorist,passsive,ptcp,,pl,JER 51:20,aorist ptcp
259439,καθήμενοι,present,middle,ptcp,,pl,JER 51:26,present ptcp
259455,,,,,,,,
259461,εἰπεῖν,aorist,active,infv,,,JER 51:26,aorist infv
259470,ἐγρήγορα,perfect,active,indc,1,sg,JER 51:27,perfect indc
259513,καταστάντες,aorist,active,ptcp,,pl,JER 51:28,aorist ptcp
259534,ἐπισκέψομαι,future,middle,indc,1,sg,JER 51:29,future indc
259555,δίδωμι,present,active,indc,1,sg,JER 51:30,present indc
259655,καθαιρῶ,present,active,indc,1,sg,JER 51:34,present indc
259661,ἐκτίλλω,present,active,indc,1,sg,JER 51:34,present indc
259677,ἐπάγω,present,active,indc,1,sg,JER 51:35,present indc
259769,ἀποχωροῦσιν,present,active,indc,3,pl,JER 26:5,present indc
259832,κατοικοῦντας,present,active,ptcp,,pl,JER 26:8,present ptcp
260120,ἐκδικῶ,present,active,indc,1,sg,JER 26:25,present indc
260143,πεποιθότας,perfect,active,ptcp,,pl,JER 26:25,perfect ptcp
260182,σῴζων,present,active,ptcp,,sg,JER 26:27,present ptcp
260200,παρενοχλῶν,present,active,ptcp,,sg,JER 26:27,present ptcp
260256,ἀναβαίνει,present,active,indc,3,sg,JER 29:2,present indc
260306,ἐρχομένῃ,present,middle,ptcp,,sg,JER 29:4,present ptcp
260323,ἐξολεθρεύσει,future,active,indc,3,sg,JER 29:4,future indc
260506,,,,,,,,
260508,,,,,,,,
260509,ποιῶν,present,active,ptcp,,sg,JER 31:10,present ptcp
